n,m,l,S,nonlinear_gain,linearity_score,mse_full,mse_linear,gain_mean,gain_std,steps_used,steps_mean,converged,n_converged,n_seeds,n_runs
128,2,1,0.85,0.0,1.0,0.04309844598174095,0.04309844598174095,-5.747614769309924e-09,2.1505605257919478e-08,8000,12933.4,True,9,15,3
128,2,1,0.9,6.238068550601383e-08,1.0,0.029859313741326332,0.02985931560397148,-4.138421635010066e-09,2.7542988294323283e-08,20000,12933.4,False,9,15,3
128,2,1,0.95,0.0,1.0,0.01511669997125864,0.01511669997125864,-4.10561966646128e-09,1.536182215229921e-08,20000,12933.4,False,9,15,3
128,2,2,0.85,0.1039292961359024,0.7610738277435303,0.04043552652001381,0.04512537643313408,0.08374027234892692,0.014353320433218787,67501,55384.87096774193,False,25,31,3
128,2,2,0.9,0.08926597982645035,0.7933525443077087,0.027961401268839836,0.030702050775289536,0.08586114970311312,0.009708754071476961,33941,62795.64788732395,True,64,71,6
128,2,2,0.95,0.13158929347991943,0.8393793702125549,0.013320853002369404,0.015339348465204239,0.13005631393752992,0.009382037785693973,33941,40763.5,True,25,32,4
128,2,3,0.85,0.24571605026721954,0.5856760144233704,0.038035597652196884,0.05042610317468643,0.20792736641822324,0.023961431234039144,87501,68288.09677419355,True,25,31,3
128,2,3,0.9,0.31850579380989075,0.4123934507369995,0.02465319260954857,0.036175210028886795,0.23446885931609882,0.03192711043619932,170001,86583.67326732674,True,96,101,7
128,2,3,0.95,0.4109216332435608,0.47524213790893555,0.011653309687972069,0.019782280549407005,0.3374256395524548,0.0367794753413166,127501,94255.83870967742,True,25,31,3
128,2,4,0.85,0.2737468183040619,0.555813193321228,0.03742779418826103,0.0515354685485363,0.2523567782294366,0.07756165969766107,177501,126594.54838709677,True,26,31,3
128,2,4,0.9,0.31265270709991455,0.563929557800293,0.02429717406630516,0.035349201411008835,0.2916614078911976,0.03767087847448118,203646,131837.368159204,True,194,201,10
128,2,4,0.95,0.42579126358032227,0.34795087575912476,0.011103048920631409,0.019336266443133354,0.4328371034935117,0.153361269874866,195001,139357.25,True,26,32,4
128,4,1,0.85,0.0,1.0,0.0416777990758419,0.0416777990758419,-2.9684989044653774e-08,1.1124637517229626e-07,10001,12933.4,True,9,15,3
128,4,1,0.9,1.3006093979583966e-07,1.0,0.02864263951778412,0.028642643243074417,8.683992310428341e-09,5.221606152046471e-08,20000,12933.4,False,9,15,3
128,4,1,0.95,6.527385494337068e-07,1.0,0.014267907477915287,0.014267916791141033,1.0023167173282369e-07,3.5072989119003263e-07,20000,12933.4,False,9,15,3
128,4,2,0.85,0.9498860239982604,0.5501365661621094,0.0368845798075199,0.7360147833824158,0.23104612156748772,0.14771699184172588,152501,63107.25,True,27,32,4
128,4,2,0.9,0.2602162659168243,0.7263003587722778,0.0245061591267585,0.0331261157989501,0.22850443189963698,0.06749137663647525,72501,55997.875,True,25,32,4
128,4,2,0.95,0.2659243643283844,0.6163132786750793,0.0118991015478968,0.0162096433341503,0.22978449892252684,0.06458522560730114,50001,44279.125,True,26,32,4
